,Cycle,Cand_Name,Cand_Id,Debt_Owed_By_Committee,Transfer_From_Other_Auth_Committee,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Transfer_To_Other_Auth_Committee,Debt_Owe_To_Committee,Contributions,Loans,Refunds,Disbursements,Expenditures,Repayments,Receipts,Avg Annual Income,Avg Mortgage,Avg Age,Avg Household Income,% of With Foodstamps,% Without Foodstamps,%Females,%Males,% Widowed,% Never Married,% Married Spouse Present,% Divorced,% Seperated,% Married Spouse Absent,% White,% Black,% Other Race,% Two major Races,% Japanese,% Other Asian,% Native Indian or Alaska,% Chinese,% Three or More Races,% Citizen,% Non-Citizen,% Naturalized Citizen,% Speak_English ,% Other_Language,% Bachelor Degree,% Lower Education,% Masters or Professional Certificate,% Doctoral Degree,% Employed,% Self_Employed,% Unemployed,Winner
631,2010,"GRASSLEY, CHARLES E SENATOR",S0IA00028,13216.0,96425.0,0.0,0.0,0.0,0.0,19233196.41,0.0,113426.0,7292801.0,12300552.0,0.0,5951648.0,25757.5,727.0,47.6,48224.6,89.7,10.3,54.7,45.3,9.5,23.5,49.3,14.2,2.1,1.2,78.8,17.5,0.4,1.2,0.0,1.6,0.1,0.1,0.3,96.5,1.2,2.3,95.5,4.5,50.9,39.3,9.0,0.8,55.5,38.0,6.5,0
632,2010,"SULLIVAN, P TOM",S0ID00107,110134.0,0.0,0.0,0.0,0.0,0.0,299952.9,38900.0,1000.0,99836.0,191436.0,7236.0,97108.0,24721.4,745.2,44.9,49756.7,91.9,8.1,53.3,46.7,5.9,26.6,54.9,10.2,1.6,0.8,95.0,3.6,0.4,0.4,0.0,0.1,0.2,0.3,0.0,97.9,1.0,1.1,96.0,4.0,45.6,46.1,7.7,0.7,60.9,31.2,7.8,0
633,2010,"BLUNT, ROY",S0MO00183,419801.0,1268366.0,0.0,0.0,46270.0,0.0,39223294.95,0.0,124100.0,12141841.0,24067034.0,0.0,12022395.0,19172.2,598.0,48.8,42107.9,88.0,12.0,49.2,50.8,8.4,23.0,52.6,11.0,2.2,2.9,89.8,8.2,1.1,0.7,0.0,0.2,0.0,0.0,0.0,98.0,0.8,1.1,96.6,3.4,31.8,62.9,4.3,0.9,54.9,39.8,5.4,0
634,2010,"KOZAK, CHARLES CHUCK",S0NV00187,74946.0,0.0,0.0,0.0,0.0,0.0,705310.0,1000.0,0.0,178038.0,356076.0,0.0,182758.0,26952.2,773.7,47.7,52135.6,89.2,10.8,53.2,46.8,8.2,23.8,52.8,12.7,1.3,1.2,86.4,10.5,0.3,0.7,0.1,1.4,0.1,0.5,0.0,95.3,1.5,3.2,94.2,5.8,48.5,42.4,8.1,1.0,60.2,33.3,6.5,0
635,2010,"NOREN, SCOTT ANDREW",S0NY00402,237.0,0.0,0.0,0.0,0.0,0.0,700.0,25224.0,0.0,12812.0,25624.0,0.0,12812.0,33613.5,971.0,46.1,68326.5,97.5,2.5,50.1,49.9,6.2,16.5,64.4,10.7,0.9,1.3,92.2,3.3,0.3,1.0,0.2,2.1,0.0,0.8,0.1,93.5,2.8,3.7,92.5,7.5,47.3,39.4,12.6,0.7,62.0,33.0,5.0,0
636,2010,"MURRAY, PATTY",S2WA00189,0.0,1156733.0,0.0,0.0,0.0,0.0,43404238.12,0.0,303034.0,15498153.0,28195437.0,0.0,12814722.0,23384.5,594.5,47.5,49923.8,90.5,9.5,51.8,48.2,6.4,19.1,61.5,10.7,0.9,1.3,95.8,1.9,0.5,0.6,0.0,0.9,0.3,0.1,0.0,97.5,0.9,1.5,92.7,7.3,35.9,59.1,4.0,1.0,62.8,31.1,6.1,1
637,2010,"CAVASSO, CAMPBELL",S4HI00102,125757.0,0.0,0.0,0.0,0.0,0.0,672182.27,178956.0,4000.0,274414.0,526609.0,17250.0,274023.0,23628.2,637.8,46.2,47213.7,89.4,10.6,51.5,48.5,8.1,18.1,57.5,12.5,2.0,1.9,79.2,5.2,1.6,5.6,0.1,1.2,6.9,0.2,0.2,95.0,3.0,2.0,93.0,7.0,45.4,48.1,5.8,0.7,56.4,39.8,3.8,0
638,2010,"WYDEN, RONALD LEE",S6OR00110,0.0,351613.0,0.0,0.0,0.0,0.0,19745224.12,0.0,22260.0,7006575.0,11664490.0,0.0,5742862.0,27525.0,996.5,46.5,53331.2,87.6,12.4,51.5,48.5,6.2,22.3,56.4,12.1,1.6,1.5,87.8,1.5,2.4,2.4,0.5,3.2,1.2,0.9,0.1,89.5,5.7,4.8,87.9,12.1,53.9,35.6,9.2,1.4,57.8,35.7,6.5,1
639,2010,"HAYWORTH, JD",S0AZ00251,27761.0,2545.0,0.0,0.0,25.0,0.0,12140168.93,0.0,98840.0,2964234.0,5824776.0,0.0,3082208.0,29269.7,1099.7,48.1,54469.5,89.6,10.4,51.2,48.8,5.9,15.6,65.4,10.3,1.5,1.3,96.0,0.4,0.5,1.8,0.5,0.5,0.3,0.1,0.1,96.3,1.0,2.7,96.7,3.3,61.8,28.3,9.1,0.8,55.3,37.0,7.7,0
640,2010,"AYOTTE, KELLY A",S0NH00235,8044.0,507307.0,0.0,0.0,0.0,0.0,18081065.73,0.0,28980.0,5042009.0,10051038.0,0.0,5389780.0,20628.7,763.0,51.8,40886.1,84.3,15.7,50.4,49.6,10.6,13.7,58.8,14.9,0.9,1.2,93.7,0.4,0.7,1.3,0.1,1.7,1.8,0.1,0.1,97.0,1.3,1.7,96.4,3.6,49.1,44.2,6.2,0.5,46.7,46.2,7.1,1
641,2010,"CASTLE, MICHAEL N",S0DE00068,0.0,52430.0,0.0,0.0,3000.0,0.0,11532631.25,0.0,1423796.0,3401485.78,5014990.56,0.0,3511278.9299999997,23764.4,880.0,49.7,46260.3,84.4,15.6,51.7,48.3,6.8,16.1,58.7,15.1,2.0,1.3,92.7,0.6,1.2,2.6,0.3,1.0,0.9,0.4,0.3,94.2,3.0,2.8,92.9,7.1,50.8,39.3,9.2,0.7,51.5,41.5,7.0,0
642,2010,"CONLIN, ROXANNE BARTON",S0IA00127,500000.0,28797.0,0.0,0.0,0.0,0.0,8344226.55,2000000.0,18800.0,3185672.0,6103081.0,0.0,3152322.0,23980.4,907.7,46.0,43586.1,83.2,16.8,53.2,46.8,6.3,23.7,53.6,13.5,1.7,1.2,92.9,0.5,1.0,2.5,0.3,1.2,0.8,0.6,0.2,94.8,3.1,2.1,92.2,7.8,56.3,34.0,8.7,1.0,53.2,39.0,7.7,0
643,2010,"TOWNSEND, JAY",S0NY00550,123175.0,0.0,0.0,0.0,0.0,0.0,505320.89,179000.0,0.0,217593.0,435186.0,0.0,218557.0,23723.2,947.5,46.0,46937.6,83.5,16.5,51.0,49.0,7.5,20.7,55.0,12.4,2.3,2.0,85.5,1.3,7.3,1.8,0.2,1.5,1.9,0.2,0.3,84.7,10.5,4.8,80.7,19.3,51.1,42.4,5.8,0.7,54.1,38.7,7.2,0
644,2010,"LINCOLN, BLANCHE L",S8AR00112,28268.0,167444.0,0.0,0.0,0.0,0.0,37761276.38,0.0,83454.0,11664933.0,22769780.0,0.0,10766487.0,22836.0,614.3,48.9,48116.0,91.7,8.3,51.5,48.5,8.6,20.3,58.2,9.6,1.9,1.4,96.4,1.8,0.5,0.6,0.0,0.5,0.2,0.1,0.0,97.6,1.0,1.3,95.5,4.5,35.8,58.0,5.5,0.7,55.7,39.6,4.6,0
645,2010,"MANCHIN, JOE, III",S0WV00090,1078.0,0.0,0.0,0.0,0.0,0.0,16377514.05,0.0,29400.0,4017802.0,8006201.0,0.0,4395107.0,29377.8,742.7,48.4,56369.4,92.6,7.4,53.0,47.0,9.6,28.1,50.0,9.3,2.0,1.1,87.9,8.8,0.3,0.8,0.2,1.2,0.1,0.6,0.0,95.5,2.2,2.3,94.0,6.0,47.0,40.5,10.9,1.6,57.5,38.2,4.3,0
646,2010,"BENNETT, ROBERT F",S2UT00104,1015031.0,40084.0,0.0,0.0,1000.0,0.0,9904166.82,0.0,617900.0,3252561.0,5646479.0,0.0,3007903.0,25894.8,803.2,47.5,55239.8,94.2,5.8,52.6,47.4,7.2,22.7,58.3,8.9,1.5,1.5,90.8,2.9,3.4,1.2,0.0,1.1,0.0,0.5,0.1,94.3,3.0,2.7,88.2,11.8,37.9,55.6,6.0,0.5,61.1,33.3,5.6,0
647,2010,"INOUYE, DANIEL K",S4HI00011,0.0,0.0,0.0,0.0,0.0,0.0,12941154.0,0.0,153902.0,5453049.0,5532841.0,0.0,3643530.0,22652.9,552.7,49.6,47050.6,90.3,9.7,53.6,46.4,10.2,23.3,54.0,9.0,2.3,1.2,97.4,1.3,0.2,0.3,0.0,0.6,0.2,0.0,0.0,98.9,0.6,0.5,98.2,1.8,33.3,60.7,5.4,0.7,55.2,40.8,4.0,1
648,2010,"JAGLA, STAN",S0IL00196,6862.0,0.0,0.0,0.0,0.0,0.0,9078.0,0.0,0.0,2524.0,5048.0,0.0,2371.0,37454.4,1171.6,48.3,81332.5,96.8,3.2,51.4,48.6,7.6,20.8,61.6,7.6,1.4,1.0,93.8,2.2,0.5,0.7,0.1,2.2,0.0,0.5,0.0,91.4,2.7,5.9,90.7,9.3,48.4,39.3,11.0,1.3,64.4,30.5,5.1,0
649,2010,"ROBINSON, JACK E",S0MA00042,575432.0,534.0,0.0,0.0,0.0,0.0,0.0,1142090.0,0.0,579157.0,1142522.0,5000.0,576927.0,27506.0,756.0,48.4,58858.1,94.8,5.2,50.8,49.2,7.3,18.1,62.6,9.0,2.0,1.0,98.4,0.6,0.2,0.3,0.1,0.2,0.1,0.2,0.0,98.6,0.7,0.7,97.1,2.9,42.2,50.5,6.3,1.0,62.6,33.2,4.2,0
650,2010,"STUTZMAN, MARLIN A",S0IN00095,26413.0,0.0,0.0,0.0,0.0,0.0,2156995.0,77795.0,10.0,578376.0,1138439.0,19853.0,579877.0,23021.4,781.8,39.4,45126.6,96.4,3.6,48.7,51.3,4.6,33.7,52.4,6.5,1.1,1.7,93.1,2.4,0.3,0.5,0.1,2.5,0.2,0.9,0.0,95.4,3.1,1.6,92.8,7.2,46.2,41.7,8.9,3.1,57.1,39.4,3.5,0
651,2010,"FREILICH, DANIEL",S0VT00106,293.0,0.0,0.0,0.0,0.0,0.0,321188.22,0.0,2.0,89356.0,178710.0,0.0,92307.0,42118.8,1286.1,47.2,88790.6,97.7,2.3,51.9,48.1,6.7,21.6,61.3,8.0,1.4,1.0,90.1,4.8,1.0,0.7,0.0,2.3,0.1,0.9,0.1,91.6,4.5,3.9,91.1,8.9,50.1,33.5,14.4,2.1,65.7,29.8,4.5,0
652,2010,"DIDIER, CLINT B",S0WA00241,0.0,550.0,0.0,0.0,0.0,0.0,3231672.59,150000.0,58522.0,898641.0,1740260.0,0.0,898651.0,27863.2,782.0,47.5,54740.0,94.0,6.0,52.4,47.6,7.4,23.3,54.1,12.1,1.7,1.5,83.8,10.5,1.5,1.4,0.1,1.5,0.2,1.0,0.1,94.2,2.7,3.1,90.6,9.4,42.3,48.0,8.5,1.2,62.5,33.1,4.4,0
653,2010,"HALTER, WILLIAM A",S0AR00168,0.0,0.0,0.0,0.0,0.0,0.0,16259041.14,135600.0,95280.0,4230040.0,8218963.0,135600.0,4232144.0,33438.0,1057.7,47.3,71150.7,93.6,6.4,54.3,45.7,8.6,27.6,51.5,8.4,2.4,1.6,80.3,14.9,0.3,0.8,0.1,3.2,0.0,0.4,0.0,91.8,3.6,4.6,90.2,9.8,45.1,41.1,12.3,1.5,59.1,35.6,5.3,0
654,2010,"MEEK, KENDRICK B",S0FL00312,0.0,353754.0,0.0,0.0,0.0,0.0,35272300.0,0.0,93192.0,9280964.0,18450456.0,0.0,9641217.0,22964.4,606.1,47.1,47157.5,90.9,9.1,51.9,48.1,7.4,24.7,53.1,11.5,1.8,1.5,91.9,5.5,0.4,1.0,0.0,1.0,0.1,0.0,0.0,95.9,1.8,2.3,94.6,5.4,39.9,52.7,6.5,0.9,56.4,38.5,5.2,0
655,2010,"DEMPSEY, STEPHENS RUFFNER",S0MD00291,6104.0,0.0,0.0,0.0,0.0,0.0,6825.0,0.0,0.0,6882.0,13764.0,0.0,1850.0,18848.6,481.3,49.4,40475.8,82.6,17.4,50.3,49.7,10.6,20.2,52.6,11.0,2.3,3.3,93.7,4.3,0.4,0.9,0.0,0.1,0.3,0.2,0.2,98.9,0.6,0.4,97.3,2.7,27.6,67.5,4.1,0.8,45.5,48.7,5.8,0
656,2010,"SCHUMER, CHARLES E",S8NY00082,0.0,45667.0,0.0,0.0,0.0,0.0,63161969.79,0.0,143200.0,23084028.0,26264100.0,0.0,18945613.0,26922.0,821.6,47.7,57098.7,95.0,5.0,52.9,47.1,6.6,22.1,60.6,7.7,1.7,1.2,93.9,2.5,1.4,0.7,0.1,0.9,0.2,0.3,0.0,95.8,2.1,2.1,87.9,12.1,37.1,55.3,6.6,1.0,63.5,32.3,4.3,0
657,2010,"BATES, DON JR",S0IN00111,50596.0,0.0,0.0,0.0,0.0,0.0,686204.0,90600.0,0.0,245016.0,490032.0,0.0,216901.0,26472.0,708.9,48.9,57665.7,95.4,4.6,53.8,46.2,6.6,19.5,62.0,9.2,1.3,1.3,94.0,0.8,3.7,0.5,0.0,0.9,0.0,0.0,0.0,97.1,0.7,2.2,93.3,6.7,37.6,56.3,6.0,0.2,61.1,35.5,3.4,0
658,2010,"SPECTER, ARLEN",S6PA00100,92500.0,879231.0,0.0,0.0,0.0,0.0,22789721.0,0.0,7497002.0,13899302.0,16850112.0,0.0,8101784.0,21357.6,612.7,48.2,40208.6,93.8,6.2,52.5,47.5,7.1,19.5,59.9,10.1,2.2,1.1,96.4,2.3,0.1,0.4,0.0,0.4,0.3,0.1,0.1,98.3,0.5,1.2,97.3,2.7,41.4,54.3,4.0,0.3,58.6,36.7,4.6,0
659,2010,"CREDICO, RANDOLPH A",S0NY00444,0.0,0.0,0.0,0.0,0.0,0.0,65457.09,10274.0,0.0,20927.0,40454.0,1000.0,21602.0,21964.2,570.4,49.4,43560.0,89.8,10.2,52.0,48.0,7.8,18.7,59.4,9.9,2.4,1.8,95.3,2.5,0.3,0.7,0.0,0.7,0.2,0.1,0.2,97.7,0.9,1.4,95.0,5.0,36.0,58.1,5.4,0.5,51.3,42.2,6.4,0
660,2010,"KHAZEI, ALAN",S0MA00091,199840.0,0.0,0.0,0.0,0.0,0.0,11468877.0,229370.0,1164910.0,3136249.0,5106734.0,0.0,3153062.0,27237.3,908.1,47.1,57695.4,92.8,7.2,52.1,47.9,5.8,24.0,56.8,9.4,2.3,1.7,85.3,8.3,2.3,1.8,0.0,1.3,0.1,0.6,0.3,91.0,3.0,6.1,87.2,12.8,47.0,45.3,7.1,0.6,59.1,34.7,6.2,0
661,2010,"COHEN, NEIL H",S0MD00358,0.0,0.0,0.0,0.0,0.0,0.0,56393.07,0.0,0.0,10408.0,20817.0,0.0,17522.0,40635.8,1205.6,48.2,86964.2,97.4,2.6,52.6,47.4,7.3,23.5,58.1,8.3,1.4,1.4,86.2,6.9,0.3,0.9,0.1,4.3,0.1,1.2,0.0,90.8,4.0,5.2,90.0,10.0,50.9,32.5,14.7,2.0,64.8,30.5,4.7,0
662,2010,"LEWIS, KENNETH WINSTEAD",S0NC00152,500.0,0.0,0.0,0.0,0.0,0.0,2151800.1,1000.0,9600.0,573767.0,1132832.0,0.0,541875.0,27623.9,893.6,47.9,59913.5,94.8,5.2,52.2,47.8,7.7,24.4,55.3,9.0,2.1,1.4,90.5,4.1,1.5,1.2,0.1,1.8,0.4,0.5,0.0,94.0,2.5,3.5,89.8,10.2,45.2,46.0,7.8,1.0,58.4,36.6,5.0,0
663,2010,"AMODEI, MARK EUGENE",S0NV00237,0.0,0.0,0.0,0.0,3000.0,0.0,346622.0,0.0,0.0,85365.0,164730.0,0.0,87181.0,22870.0,725.6,44.8,43227.7,82.1,17.9,56.4,43.6,9.6,40.4,35.0,9.3,3.4,2.3,50.4,37.1,4.2,1.7,0.1,4.5,0.3,1.6,0.1,86.4,5.9,7.7,79.5,20.5,38.9,50.9,8.6,1.6,51.3,41.3,7.4,0
664,2010,"DIOGUARDI, JOSEPH J",S0NY00287,487799.0,0.0,0.0,0.0,0.0,0.0,6695848.43,2942486.0,8800.0,3214887.0,4593691.87,1736888.0,3257954.87,20194.0,537.3,49.8,41671.7,91.9,8.1,49.7,50.3,10.8,21.4,53.9,9.9,2.1,1.9,96.3,2.4,0.4,0.8,0.0,0.1,0.0,0.1,0.0,99.3,0.3,0.4,96.5,3.5,30.3,65.3,4.3,0.1,51.9,42.5,5.6,0
665,2010,"MARSHALL, ROBERT ALAN",S6IL00185,107000.0,0.0,0.0,0.0,0.0,0.0,10000.0,214000.0,0.0,194058.0,29000.0,0.0,109500.0,24951.8,674.9,50.4,52469.4,91.3,8.7,52.9,47.1,9.4,21.0,57.7,9.3,1.5,1.1,96.8,1.4,0.2,0.8,0.1,0.5,0.1,0.1,0.0,98.1,0.7,1.2,96.6,3.4,43.1,49.6,6.6,0.7,55.2,39.9,4.9,0
666,2010,"LUKSIK, PEG",S0PA00384,48523.0,0.0,0.0,0.0,0.0,0.0,3036108.32,12000.0,5200.0,762362.0,1519524.0,0.0,769081.0,27291.1,831.1,47.7,56360.2,94.2,5.8,51.4,48.6,6.8,20.4,60.0,9.7,1.6,1.4,93.2,2.8,1.5,0.9,0.1,0.9,0.3,0.4,0.0,96.3,1.6,2.1,94.2,5.8,38.4,54.4,6.1,1.0,62.5,32.9,4.5,0
667,2010,"DEVORE, CHUCK",S0CA00298,178436.0,0.0,0.0,0.0,0.0,0.0,10337762.43,0.0,145052.0,2706075.0,5223651.0,0.0,2684372.0,39403.5,1243.8,49.1,77521.0,96.5,3.5,52.6,47.4,7.6,21.8,58.8,9.7,0.8,1.3,95.6,1.6,0.0,1.2,0.2,1.2,0.2,0.0,0.0,92.7,2.7,4.6,90.9,9.1,51.5,29.5,16.8,2.2,64.0,31.8,4.2,0
668,2010,"LEAHY, PATRICK",S4VT00017,0.0,34077.0,0.0,0.0,0.0,0.0,13279805.58,0.0,60670.0,3749046.0,5249292.0,0.0,3794305.0,31516.9,1054.1,48.9,61611.1,95.3,4.7,53.8,46.2,8.9,21.8,55.6,12.0,0.8,1.0,95.8,1.3,0.5,0.5,0.0,1.4,0.0,0.6,0.1,94.9,1.5,3.6,92.8,7.2,47.5,41.0,10.9,0.5,62.4,32.2,5.4,1
669,2010,"GRANATO, SAMUEL FRANK",S0UT00140,0.0,0.0,0.0,0.0,0.0,0.0,1080576.1400000001,30000.0,24200.0,305629.0,557058.0,30000.0,306522.0,26114.6,1047.5,46.0,53415.4,89.4,10.6,53.4,46.6,7.6,30.5,47.3,10.5,2.3,1.8,80.9,7.2,6.6,1.6,0.0,2.5,0.5,0.6,0.1,80.8,9.1,10.0,73.8,26.2,44.2,46.2,8.2,1.4,60.3,33.4,6.2,0
670,2010,"DOUGHERTY, JOHN E III",S0AZ00293,24080.0,0.0,0.0,0.0,0.0,0.0,543045.85,58160.0,3000.0,154893.0,296786.0,10000.0,165216.0,35589.7,1178.8,47.7,72595.5,95.4,4.6,52.7,47.3,8.0,21.4,59.0,9.8,0.7,1.1,96.5,0.7,0.5,0.8,0.0,0.6,0.4,0.6,0.0,95.8,1.5,2.7,93.9,6.1,50.5,33.1,14.5,1.9,62.4,32.5,5.2,0
671,2010,"TRAYLOR, CHET D",S0LA00238,0.0,0.0,0.0,0.0,0.0,0.0,328330.0,0.0,0.0,95670.0,191340.0,0.0,95670.0,23530.2,720.6,46.6,46717.4,87.5,12.5,53.0,47.0,8.4,23.5,53.0,9.9,3.3,2.0,69.8,27.0,1.0,0.7,0.1,0.9,0.2,0.3,0.1,95.8,2.6,1.6,95.0,5.0,44.4,47.3,7.3,0.9,54.4,39.0,6.6,0
672,2010,"CAMPBELL, TOM",S2CA00351,0.0,0.0,0.0,0.0,0.0,0.0,11941084.06,0.0,1067400.0,3136156.0,5204912.0,0.0,3136411.0,25163.3,610.9,48.1,46868.8,90.9,9.1,52.1,47.9,7.6,19.2,57.5,11.6,2.3,1.8,76.4,20.6,1.3,0.9,0.0,0.3,0.2,0.2,0.0,97.6,1.6,0.7,97.5,2.5,44.3,46.5,8.1,1.1,54.0,40.9,5.1,0
673,2010,"COBURN, THOMAS A",S4OK00174,0.0,120159.0,0.0,0.0,0.0,0.0,6979177.78,0.0,55376.0,3917674.0,2081203.0,0.0,2074231.0,22735.1,633.6,48.0,45457.8,89.6,10.4,53.0,47.0,6.7,17.6,60.6,11.2,2.7,1.2,86.7,11.3,0.3,1.0,0.0,0.6,0.1,0.0,0.0,97.5,1.2,1.3,97.3,2.7,43.5,51.0,4.7,0.8,54.4,38.1,7.5,1
674,2010,"RAESE, JOHN REEVES",S4WV00084,1393014.0,0.0,0.0,0.0,0.0,0.0,2704344.64,4740000.0,0.0,2780337.0,5525153.0,23520.0,3123847.0,25227.4,784.6,43.5,49517.5,91.0,9.0,51.5,48.5,5.3,23.0,57.0,10.8,2.8,1.2,75.9,18.8,1.4,0.7,0.0,2.6,0.6,0.0,0.0,93.1,4.9,2.0,92.2,7.8,47.1,46.7,5.2,1.0,63.2,31.1,5.6,0
675,2010,"HADLEY, RAKEIM J",S0GA00302,0.0,0.0,0.0,0.0,470.0,0.0,40820.56,0.0,0.0,15674.0,8928.0,0.0,10573.0,29499.3,1171.9,44.9,52420.1,91.2,8.8,52.9,47.1,6.6,29.3,49.2,10.2,2.9,1.8,72.6,23.9,1.0,1.2,0.0,0.6,0.4,0.2,0.1,94.1,3.4,2.6,94.1,5.9,53.9,32.6,12.2,1.3,60.2,33.3,6.5,0
676,2010,"SAND, DUANE",S0ND00069,19859.0,7115.0,0.0,0.0,7720.0,0.0,1573383.63,0.0,0.0,410268.0,805096.0,0.0,410269.0,27249.6,809.0,46.2,50620.8,90.8,9.2,52.4,47.6,7.2,22.3,55.7,10.3,2.7,1.6,81.5,13.8,1.4,0.8,0.1,1.7,0.3,0.3,0.1,91.3,5.6,3.1,89.4,10.6,48.2,40.7,10.0,1.1,57.3,36.5,6.2,0
677,2010,"RAWL, ALFRED VICTOR",S0SC00180,0.0,0.0,0.0,0.0,0.0,0.0,577007.04,250000.0,7650.0,274987.0,292323.0,250000.0,274989.0,24706.3,814.2,48.8,45594.2,89.6,10.4,53.6,46.4,7.2,18.8,60.3,10.1,2.3,1.4,86.6,9.9,1.7,0.4,0.0,0.8,0.1,0.4,0.0,93.5,3.6,2.9,92.5,7.5,49.5,43.1,6.7,0.7,53.6,38.6,7.9,0
678,2010,"SHURTLEFF, MARK",S0UT00124,22093.0,0.0,0.0,0.0,0.0,0.0,849343.0,0.0,165604.0,226486.0,287368.0,0.0,233433.0,21621.6,635.8,47.1,43147.8,91.4,8.6,53.2,46.8,8.8,22.3,54.8,10.1,2.9,1.2,78.3,18.2,0.6,0.7,0.0,1.8,0.2,0.0,0.1,95.0,2.6,2.4,93.9,6.1,45.4,48.5,5.2,0.9,54.8,39.4,5.8,0
679,2010,"BOXER, BARBARA",S2CA00286,25000.0,1596555.0,0.0,0.0,4220.0,0.0,43461901.05,0.0,190680.0,6067412.0,11823633.0,0.0,13118037.0,20027.6,604.7,46.1,38041.1,85.4,14.6,54.5,45.5,8.5,26.5,49.9,9.9,3.2,1.9,54.1,44.2,0.5,0.3,0.1,0.5,0.3,0.0,0.0,96.6,2.1,1.3,96.4,3.6,44.7,50.0,5.0,0.3,52.3,40.4,7.2,1
680,2010,"RUBIO, MARCO",S0FL00338,707398.0,888641.0,0.0,0.0,0.0,0.0,81306084.05,0.0,331562.0,21640946.0,42939798.0,0.0,21778526.0,26843.6,860.9,46.0,53064.8,89.9,10.1,52.4,47.6,6.9,19.0,60.0,10.4,2.6,1.1,81.2,15.3,0.8,0.8,0.0,0.6,1.1,0.4,0.0,95.4,3.0,1.5,95.4,4.6,49.3,42.0,8.1,0.5,63.1,30.8,6.1,1
681,2010,"SHELBY, RICHARD C",S6AL00013,0.0,0.0,0.0,0.0,0.0,0.0,17076293.22,0.0,51600.0,1509102.0,2962604.0,0.0,5874053.0,24137.1,668.4,47.0,49238.3,92.2,7.8,51.2,48.8,8.3,19.2,60.5,9.2,1.2,1.5,92.6,0.6,0.4,1.1,0.0,0.5,4.7,0.1,0.0,97.8,1.2,1.0,94.5,5.5,47.8,46.4,4.9,0.8,64.5,32.6,2.9,0
682,2010,"FEINGOLD, RUSSELL D",S8WI00026,0.0,0.0,0.0,0.0,0.0,0.0,53729315.05,0.0,165918.0,16010247.0,29989958.0,0.0,14070699.0,21894.4,653.0,47.7,44185.7,85.5,14.5,52.6,47.4,8.6,16.6,58.5,12.8,1.9,1.5,90.9,6.5,0.5,1.1,0.0,0.6,0.3,0.1,0.1,97.3,1.7,1.0,96.6,3.4,38.5,55.5,5.4,0.7,52.6,41.4,6.0,0
683,2010,"TARKANIAN, DANNY",S0NV00203,12508.0,0.0,0.0,0.0,0.0,0.0,5569973.0,567092.0,126340.0,1710825.0,3295306.0,0.0,1712737.0,24702.0,800.0,48.4,47829.7,89.5,10.5,51.8,48.2,7.7,15.2,59.6,14.2,1.5,1.7,95.5,2.6,0.3,1.0,0.2,0.0,0.1,0.0,0.2,97.5,1.2,1.3,96.6,3.4,42.4,49.4,7.0,1.2,55.8,38.7,5.4,0
684,2010,"KOLLER, WILLIAM JOHN",S0AZ00319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,0.0,29288.9,915.4,43.9,51067.4,87.3,12.7,53.8,46.2,6.0,30.3,45.5,14.1,2.3,1.8,71.9,22.2,1.6,1.1,0.0,2.3,0.2,0.5,0.1,89.7,6.2,4.1,88.4,11.6,51.6,35.6,10.8,2.0,64.4,29.8,5.8,0
685,2010,"RAMIREZ, AL",S0CA00306,3779.0,0.0,0.0,0.0,0.0,0.0,76616.0,1350.0,0.0,20968.0,34278.0,2574.0,21447.0,23251.6,683.8,42.1,45812.6,87.9,12.1,54.0,46.0,6.3,18.6,57.8,12.3,2.1,2.9,77.1,16.1,1.5,2.1,0.1,2.6,0.4,0.1,0.1,93.2,3.3,3.5,91.5,8.5,51.2,41.9,6.0,1.0,62.4,32.0,5.6,0
686,2010,"REYNOLDS, CONRAD EARL",S0AR00069,88934.0,0.0,0.0,0.0,0.0,0.0,443933.11,105200.0,12400.0,165488.0,318176.0,0.0,165491.0,25711.6,807.4,42.5,48706.8,89.2,10.8,52.4,47.6,5.2,23.1,55.9,12.6,1.9,1.4,85.2,9.2,1.9,1.1,0.0,2.0,0.1,0.5,0.0,93.6,4.5,1.9,92.7,7.3,53.2,39.3,6.4,1.1,65.7,28.4,5.9,0
687,2010,"WILLIAMS, JAMES RUSSELL III",S0UT00116,0.0,0.0,0.0,0.0,0.0,0.0,24263.0,0.0,0.0,8453.0,13206.0,0.0,8041.0,27681.7,891.9,44.9,50704.5,81.4,18.6,54.9,45.1,7.7,29.4,45.3,12.2,3.7,1.7,51.1,44.4,1.0,0.9,0.2,1.6,0.1,0.6,0.1,93.9,3.6,2.5,93.0,7.0,48.1,41.4,9.3,1.1,60.0,33.0,7.0,0
688,2010,"GILLIBRAND, KIRSTEN ELIZABETH",S0NY00410,0.0,162274.0,0.0,0.0,0.0,0.0,50548477.0,0.0,285072.0,13186839.0,25962001.0,0.0,13449323.0,23320.6,696.4,46.9,44541.6,88.1,11.9,51.6,48.4,9.0,23.2,51.3,13.8,2.0,0.8,94.6,3.0,0.4,0.4,0.2,1.0,0.2,0.0,0.1,97.4,1.5,1.1,96.3,3.7,47.9,42.9,7.7,1.5,57.3,37.0,5.7,0
